,title,house_type,address,house_age,floor_space,price,per_price
3393,海悅豪景大面寬金店面,電梯大樓,台中市南屯區大富街,0,128.79,6980,54.2
3394,世界花園三房平車,電梯大樓,台中市南屯區春安路,0,43.55,1488,34.17
3395,南屯#彩虹城#三房+B1平車,電梯大樓,台中市南屯區忠勇路,10,37.72,1280,33.93
3396,南屯寶藏博克萊,電梯大樓,台中市南屯區大墩七街,0,30.01,1480,49.32
3397,七期博克萊視野戶平車,電梯大樓,台中市南屯區大墩七街,1,30.01,1480,49.32
3398,文心愛悅,電梯大樓,台中市南屯區文心南五路,0,34.35,1398,40.7
3399,完整9年國教唯一建地,未提供,台中市南屯區春社段,0,66.55,2500,37.57
3400,好市多Costco金店面,透天,台中市南屯區永春東路,28,96.95,4580,47.24
3401,單元二方正建地,未提供,台中市南屯區新富段,0,61.59,3980,64.62
3402,邊間大面寬金店面,電梯大樓,台中市南屯區文心南五路一段,13,62.24,3988,64.07
3403, 【嶺東科大旁學舍住二建地】,未提供,台中市南屯區春社段,0,66.55,2500,37.57
3404,#南屯透天,透天,台中市南屯區惠德街,40,66.46,3680,55.37
3405,萬和宮旁稀有透天釋出,透天,台中市南屯區萬安街,0,55.26,2298,41.59
3406,美術館國美晴空四房雙平車,電梯大樓,台中市南屯區大墩四街,14,106.91,3350,31.33
3407,海悅豪景大面寬金店面,電梯大樓,台中市南屯區大富街,0,128.79,6980,54.2
3408,世界花園三房平車,電梯大樓,台中市南屯區春安路,0,43.55,1488,34.17
3409,南屯#彩虹城#三房+B1平車,電梯大樓,台中市南屯區忠勇路,10,37.72,1280,33.93
3410,南屯寶藏博克萊,電梯大樓,台中市南屯區大墩七街,0,30.01,1480,49.32
3411,七期博克萊視野戶平車,電梯大樓,台中市南屯區大墩七街,1,30.01,1480,49.32
3412,文心愛悅,電梯大樓,台中市南屯區文心南五路,0,34.35,1398,40.7
3413,完整9年國教唯一建地,未提供,台中市南屯區春社段,0,66.55,2500,37.57
3414,好市多Costco金店面,透天,台中市南屯區永春東路,28,96.95,4580,47.24
3415,單元二方正建地,未提供,台中市南屯區新富段,0,61.59,3980,64.62
3416,邊間大面寬金店面,電梯大樓,台中市南屯區文心南五路一段,13,62.24,3988,64.07
3417, 【嶺東科大旁學舍住二建地】,未提供,台中市南屯區春社段,0,66.55,2500,37.57
3418,#南屯透天,透天,台中市南屯區惠德街,40,66.46,3680,55.37
3419,萬和宮旁稀有透天釋出,透天,台中市南屯區萬安街,0,55.26,2298,41.59
3420,美術館國美晴空四房雙平車,電梯大樓,台中市南屯區大墩四街,14,106.91,3350,31.33
3421,海悅豪景大面寬金店面,電梯大樓,台中市南屯區大富街,0,128.79,6980,54.2
3422,世界花園三房平車,電梯大樓,台中市南屯區春安路,0,43.55,1488,34.17
3423,南屯#彩虹城#三房+B1平車,電梯大樓,台中市南屯區忠勇路,10,37.72,1280,33.93
3424,南屯寶藏博克萊,電梯大樓,台中市南屯區大墩七街,0,30.01,1480,49.32
3425,七期博克萊視野戶平車,電梯大樓,台中市南屯區大墩七街,1,30.01,1480,49.32
3426,文心愛悅,電梯大樓,台中市南屯區文心南五路,0,34.35,1398,40.7
3427,完整9年國教唯一建地,未提供,台中市南屯區春社段,0,66.55,2500,37.57
3428,好市多Costco金店面,透天,台中市南屯區永春東路,28,96.95,4580,47.24
3429,單元二方正建地,未提供,台中市南屯區新富段,0,61.59,3980,64.62
3430,邊間大面寬金店面,電梯大樓,台中市南屯區文心南五路一段,13,62.24,3988,64.07
3431, 【嶺東科大旁學舍住二建地】,未提供,台中市南屯區春社段,0,66.55,2500,37.57
3432,#南屯透天,透天,台中市南屯區惠德街,40,66.46,3680,55.37
3433,萬和宮旁稀有透天釋出,透天,台中市南屯區萬安街,0,55.26,2298,41.59
3434,美術館國美晴空四房雙平車,電梯大樓,台中市南屯區大墩四街,14,106.91,3350,31.33
3435,海悅豪景大面寬金店面,電梯大樓,台中市南屯區大富街,0,128.79,6980,54.2
3436,世界花園三房平車,電梯大樓,台中市南屯區春安路,0,43.55,1488,34.17
3437,南屯#彩虹城#三房+B1平車,電梯大樓,台中市南屯區忠勇路,10,37.72,1280,33.93
3438,南屯寶藏博克萊,電梯大樓,台中市南屯區大墩七街,0,30.01,1480,49.32
3439,七期博克萊視野戶平車,電梯大樓,台中市南屯區大墩七街,1,30.01,1480,49.32
3440,文心愛悅,電梯大樓,台中市南屯區文心南五路,0,34.35,1398,40.7
3441,完整9年國教唯一建地,未提供,台中市南屯區春社段,0,66.55,2500,37.57
3442,好市多Costco金店面,透天,台中市南屯區永春東路,28,96.95,4580,47.24
3443,單元二方正建地,未提供,台中市南屯區新富段,0,61.59,3980,64.62
3444,邊間大面寬金店面,電梯大樓,台中市南屯區文心南五路一段,13,62.24,3988,64.07
3445, 【嶺東科大旁學舍住二建地】,未提供,台中市南屯區春社段,0,66.55,2500,37.57
3446,#南屯透天,透天,台中市南屯區惠德街,40,66.46,3680,55.37
3447,萬和宮旁稀有透天釋出,透天,台中市南屯區萬安街,0,55.26,2298,41.59
3448,美術館國美晴空四房雙平車,電梯大樓,台中市南屯區大墩四街,14,106.91,3350,31.33
3449,海悅豪景大面寬金店面,電梯大樓,台中市南屯區大富街,0,128.79,6980,54.2
3450,世界花園三房平車,電梯大樓,台中市南屯區春安路,0,43.55,1488,34.17
3451,南屯#彩虹城#三房+B1平車,電梯大樓,台中市南屯區忠勇路,10,37.72,1280,33.93
3452,南屯寶藏博克萊,電梯大樓,台中市南屯區大墩七街,0,30.01,1480,49.32
3453,七期博克萊視野戶平車,電梯大樓,台中市南屯區大墩七街,1,30.01,1480,49.32
3454,文心愛悅,電梯大樓,台中市南屯區文心南五路,0,34.35,1398,40.7
3455,完整9年國教唯一建地,未提供,台中市南屯區春社段,0,66.55,2500,37.57
3456,好市多Costco金店面,透天,台中市南屯區永春東路,28,96.95,4580,47.24
3457,單元二方正建地,未提供,台中市南屯區新富段,0,61.59,3980,64.62
3458,邊間大面寬金店面,電梯大樓,台中市南屯區文心南五路一段,13,62.24,3988,64.07
3459, 【嶺東科大旁學舍住二建地】,未提供,台中市南屯區春社段,0,66.55,2500,37.57
3460,#南屯透天,透天,台中市南屯區惠德街,40,66.46,3680,55.37
3461,萬和宮旁稀有透天釋出,透天,台中市南屯區萬安街,0,55.26,2298,41.59
3462,美術館國美晴空四房雙平車,電梯大樓,台中市南屯區大墩四街,14,106.91,3350,31.33
3463,海悅豪景大面寬金店面,電梯大樓,台中市南屯區大富街,0,128.79,6980,54.2
3464,世界花園三房平車,電梯大樓,台中市南屯區春安路,0,43.55,1488,34.17
3465,南屯#彩虹城#三房+B1平車,電梯大樓,台中市南屯區忠勇路,10,37.72,1280,33.93
3466,南屯寶藏博克萊,電梯大樓,台中市南屯區大墩七街,0,30.01,1480,49.32
3467,七期博克萊視野戶平車,電梯大樓,台中市南屯區大墩七街,1,30.01,1480,49.32
3468,文心愛悅,電梯大樓,台中市南屯區文心南五路,0,34.35,1398,40.7
3469,完整9年國教唯一建地,未提供,台中市南屯區春社段,0,66.55,2500,37.57
3470,好市多Costco金店面,透天,台中市南屯區永春東路,28,96.95,4580,47.24
3471,單元二方正建地,未提供,台中市南屯區新富段,0,61.59,3980,64.62
3472,邊間大面寬金店面,電梯大樓,台中市南屯區文心南五路一段,13,62.24,3988,64.07
3473, 【嶺東科大旁學舍住二建地】,未提供,台中市南屯區春社段,0,66.55,2500,37.57
3474,#南屯透天,透天,台中市南屯區惠德街,40,66.46,3680,55.37
3475,萬和宮旁稀有透天釋出,透天,台中市南屯區萬安街,0,55.26,2298,41.59
3476,美術館國美晴空四房雙平車,電梯大樓,台中市南屯區大墩四街,14,106.91,3350,31.33
3477,海悅豪景大面寬金店面,電梯大樓,台中市南屯區大富街,0,128.79,6980,54.2
3478,世界花園三房平車,電梯大樓,台中市南屯區春安路,0,43.55,1488,34.17
3479,南屯#彩虹城#三房+B1平車,電梯大樓,台中市南屯區忠勇路,10,37.72,1280,33.93
3480,南屯寶藏博克萊,電梯大樓,台中市南屯區大墩七街,0,30.01,1480,49.32
3481,七期博克萊視野戶平車,電梯大樓,台中市南屯區大墩七街,1,30.01,1480,49.32
3482,文心愛悅,電梯大樓,台中市南屯區文心南五路,0,34.35,1398,40.7
3483,完整9年國教唯一建地,未提供,台中市南屯區春社段,0,66.55,2500,37.57
3484,好市多Costco金店面,透天,台中市南屯區永春東路,28,96.95,4580,47.24
