,title,house_type,address,house_age,floor_space,price,per_price
2034,書香樓捷運電梯四大房美廈,華廈,台中市河南東三街,30,55.01,1480,26.91
2035,捷運宅正四大房,華廈,台中市河南東三街,30,55.01,1480,26.91
2036,書香樓捷運文教四房,華廈,台中市河南東三街,30,55.01,1480,26.91
2037,中科高樓品味住宅平車,華廈,台中市福強街,27,57.28,1450,25.44
2038,絕對必看店長推薦文華高中大四房三面採光,華廈,台中市河南東三街,30,55.01,1480,26.91
2039,文華高中捷運旁四房,華廈,台中市河南東四街,30,55.01,1480,26.91
2040,書香樓大四房文華高中捷運宅,華廈,台中市河南東三街,30,55.01,1480,26.91
2041,水湳經貿3大房+平車,華廈,台中市中清西二街,27,55.12,1460,26.55
2042,中科瑞聯家庭溫馨四房,華廈,台中市福瑞街,28,39.53,866,22.21
2043,珍愛逢甲套房釋出讚,未提供,台中市至善路,16,9.21,270,30.0
2044,逢甲商圈精美雙店面,未提供,台中市西安街,29,81.05,3380,41.73
2045,劍橋商業景觀高樓商辦,未提供,台中市大容東街,32,112.29,2688,24.0
2046,公園門前有久樘香坡,華廈,台中市青海路二段,9,83.92,3360,40.48
2047,西屯青海精緻花園豪宅,華廈,台中市青海路二段,11,102.07,3368,33.02
2048,山之道，面公園綠地,華廈,台中市市政北五路,5,113.26,4980,44.07
2049,漢口商圈邊間透套,透天,台中市西屯路二段,44,29.37,1688,58.21
2050,赫里翁先看這間,華廈,台中市青海路二段,11,89.65,3408,38.29
2051,七期歌劇院新日鐵制震豪邸,華廈,台中市市政北六路,8,113.65,4588,40.6
2052,市政愛悅七期美景,華廈,台中市臺灣大道三段,0,32.4,1248,39.0
2053,太子雲世紀遠挑美景,華廈,台中市玉門路,6,116.42,4588,39.55
2054,文華高中裝潢三房,公寓,台中市寧夏東二街,40,21.7,588,28.0
2055,精銳市政廳高樓裝潢戶,華廈,台中市惠中路一段,9,199.6,9800,49.25
2056,順天上環匯美屋,華廈,台中市臺灣大道三段,4,59.5,2480,42.03
2057,國聚之悅獨家歡迎預約賞屋,華廈,台中市福科路,2,38.11,1888,49.68
2058,市政左岸稀有釋出,透天,台中市臺灣大道四段,16,57.63,1980,34.74
2059,獨門獨院大地坪帝王別墅,透天,台中市西屯路三段,36,58.07,4288,73.93
2060,一似水年華一好美,華廈,台中市市政北五路,14,122.61,6000,49.18
2061,市政愛悅27樓棒,華廈,台中市臺灣大道三段,0,33.21,1197,36.27
2062,聯聚理仁卓爾不凡,華廈,台中市市政北一路,8,115.22,6880,59.83
2063,順天夏朵高樓景觀宅４車位,華廈,台中市市政北一路,10,133.38,4560,34.29
2064,七期綠園道典雅裝潢面廣場,華廈,台中市市政北一路,15,108.24,4580,42.41
2065,人本新觀三房平車,華廈,台中市弘孝路,20,55.02,2250,40.91
2066,龍寶四季臻邸‧稀有釋出,華廈,台中市市政北二路,4,110.59,6600,60.0
2067,聯聚方庭高樓裝潢帝王戶,華廈,台中市市政路,12,138.97,7768,56.29
2068,遠雄寬寓１房１室輕鬆入手,華廈,台中市逢大路,0,30.99,1398,46.6
2069,ＶＲ聯聚方庭高樓朝南美景,華廈,台中市市政路,12,128.77,6900,53.91
2070,近７４七期樹海電梯別墅,透天,台中市環河路,12,89.09,5680,63.82
2071,大城仰雲邊間精美店面,未提供,台中市安和路,2,55.08,3580,65.09
2072,聯聚和平公園第一排未住過,華廈,台中市府會園道,22,180.13,6680,37.11
2073,正逢甲大學旁電梯整層收租,未提供,台中市文華路,31,102.17,3200,31.37
2074,近歌劇院★觀心附三車位,華廈,台中市市政北一路,16,101.05,3688,36.51
2075,七期台中帝寶誠售,華廈,台中市臺灣大道三段,6,103.69,3980,38.64
2076,世紀之頂四房美屋雙車位,華廈,台中市文心路三段,13,100.69,3980,39.8
2077,逢甲正福星路雙透天店面,未提供,台中市福星路,42,154.66,27800,180.52
2078,逢甲賺錢店面穩定收租,未提供,台中市逢甲路,28,49.63,2780,56.73
2079,逢甲高投報７套房,未提供,台中市福上巷,33,44.45,1350,30.68
2080,中科大器獨棟美墅,透天,台中市福科路,21,157.24,4580,29.17
2081,瑞Ｂ店面,未提供,台中市福瑞街,27,36.9,2188,60.78
2082,水湳捷運大地坪平房,透天,台中市中清西二街,51,17.32,1288,75.76
2083,親家雲硯高樓層露台合併戶,華廈,台中市政北一路,7,198.76,15800,79.8
2084,東海榮總角間黃金店面,未提供,台中市福科路,28,35.34,988,28.23
2085,中科非凡比四房車位,華廈,台中市西屯路3段,29,65.81,1380,21.23
2086,成都名邸文華高中大面寬住店,透天,台中市河南東四街,31,55.02,1500,27.27
2087,上石國小旁逢甲收租公寓,未提供,台中市西屯路二段,38,31.74,768,24.77
2088,【專委】何厝國小G9賺錢透店【歡迎配件】,未提供,台中市何安里重慶路,45,61.5,2800,45.9
2089,僑福超美樓中樓,華廈,台中市臺灣大道四段,27,87.21,1768,20.32
2090,近逢甲商圈低總價樓店,未提供,台中市至善路,27,41.09,1680,40.98
2091,中科工業區大地坪廠房,未提供,台中市安林路,2,353.69,8500,24.08
2092,長期租約雙人大床黎客商旅,未提供,台中市至善路路,21,16.2,558,34.88
2093,逢甲水湳經貿角間店面,華廈,台中市西安街街,27,32.29,980,30.62
2094,文華高中中央公園3房車位,華廈,台中市永昌街,29,32.65,988,30.88
2095,逢甲大地坪臨路透店,未提供,台中市臺灣大道3段,38,87.0,4800,55.17
2096,｜水湳最便宜｜全新電梯別墅-豐禾日麗,透天,台中市中清路2段,1,78.7,3658,46.9
2097,逢甲收租6套房,公寓,台中市逢甲路,43,30.74,1288,42.93
2098,重慶路皇凱富寓超值樓店1,未提供,台中市重慶路,27,54.53,1558,28.85
2099,文華高中店面A,未提供,台中市重慶路,27,54.53,1558,28.85
2100,正重慶路超值雙樓店,未提供,台中市重慶路,27,109.67,3216,29.5
